,Address,Google_ID,Latitude,Longitude,Name,Price_Level,Rating,Zip,City_State_Cuisine
92,"1430 E César E. Chávez Blvd, San Antonio, TX 78210, USA",27380479857dbc73303c8de902a693266b7b6f89,29.4090234,-98.47347,Taqueria Vallarta #2,0.0,4.1,78210,san antonio-tx-taco
93,"8030 Culebra Rd, San Antonio, TX 78251, USA",3ddd6e8c4bb1737cb68604372c451028875479f2,29.464876899999997,-98.6457554,Taco Cabana,1.0,3.3,78251,san antonio-tx-taco
94,"14076 Nacogdoches Rd, San Antonio, TX 78247, USA",d64ff4496eb01ca3d56191ddb645bdf8c07950d9,29.569457399999997,-98.3828031,Taco Bell,1.0,3.4,78247,san antonio-tx-taco
95,"6815 Bandera Rd, San Antonio, TX 78238, USA",50cb3aa8f30ec25a32552b87b369c28632711891,29.4977159,-98.6210873,Taco Bell,1.0,3.6,78238,san antonio-tx-taco
96,"8288 Marbach Rd, San Antonio, TX 78227, USA",aa5fde6ea487b171afead1c24250e94b37c5c934,29.4174467,-98.6537929,Taco Bell,1.0,3.9,78227,san antonio-tx-taco
97,"319 Valley Hi Dr, San Antonio, TX 78227, USA",a79b14b4d9a77228e022b8daa6d3b93b3e69ec4b,29.381879700000002,-98.6392213,Taco Bell,1.0,3.9,78227,san antonio-tx-taco
98,"5231 Broadway St #117, Alamo Heights, TX 78209, USA",36fbab5cbb6b4e87968029f80e8401bc2f5abb87,29.4758404,-98.46319240000001,Chela's Tacos Mexican Restaurant,0.0,4.5,78209,san antonio-tx-taco
99,"2125 S Flores St, San Antonio, TX 78204, USA",87fa0623595b82424a9dc733adf6f61acf8bff70,29.4031765,-98.50353160000002,My Little Taco House,0.0,4.1,78204,san antonio-tx-taco
100,"2600 S Flores St, San Antonio, TX 78204, USA",20f8d74f332ffbbb0e6aec870e9e7472b5e15858,29.3984283,-98.5042925,Taco House,0.0,0.0,78204,san antonio-tx-taco
101,"1205 Nogalitos St, San Antonio, TX 78204, USA",4aa55cd0f60abaa961e82a7d7e3e1ddc74ed7941,29.4014668,-98.5112182,Tommy's Restaurant,2.0,4.2,78204,san antonio-tx-taco
102,"1105 Nogalitos St, San Antonio, TX 78204, USA",bda1fe4421def70dbf68c9160c8cfc7f78f0bbf0,29.402265999999997,-98.510358,Maria's Cafe,0.0,4.7,78204,san antonio-tx-taco
103,"107 S Flores St, San Antonio, TX 78204, USA",97042250f180cc359e7285b6a2a75001958dc8d4,29.423631300000004,-98.4949395,Tommy's Restaurant,0.0,3.9,78204,san antonio-tx-taco
104,"1312 S Laredo St, San Antonio, TX 78204, USA",56ce68e273d9f4d1afb5f4bbf84019ef8104a339,29.412281,-98.506051,Piedras Negras De Noche,2.0,4.2,78204,san antonio-tx-taco
105,"8823 Wurzbach Rd, San Antonio, TX 78240, USA",58d1e51c6126848f9f9ab36249650534143b0a13,29.5250543,-98.5686156,Tommy's Restaurant,2.0,4.4,78240,san antonio-tx-taco
